,sampno,longitude,latitude,altitude,speed,smooth,acceleration1000,acceleration,angle,moyenT,difTempsSec,StoopMoove,StopMoove1,Id
65,8507392,2.078366,48.992353,241.399993896484,12.1999998092651,13.600000063578264,0.07784003181457573,-0.07784003181457573,186.27547206823934,1,5.0,1,1,1
66,8507392,2.078768,48.992389,240.699996948242,13.3000001907349,13.0333334604899,0.06116002120972092,0.06116002120972092,186.28703983209132,1,5.0,1,1,1
67,8507392,2.079054,48.992354,245.199996948242,10.5,12.0,0.15568001060486045,-0.15568001060486045,186.2993912096116,1,5.0,1,1,1
80,8507392,2.079334,48.992409,277.399993896484,6.0,3.599999984105429,0.1834799973487852,0.1834799973487852,186.32219833707074,1,5.0,1,1,4
81,8507392,2.079055,48.992399,281.100006103516,6.0,4.900000015894573,0.0,0.0,186.31530713508218,1,15.0,1,1,4
82,8507392,2.078807,48.992552,278.70001220703097,12.8999996185303,8.299999872843433,0.3836399787902847,0.3836399787902847,186.30419301789647,1,5.0,1,1,4
83,8507392,2.0785400000000003,48.99283300000001,277.0,17.5,12.133333206176767,0.2557600212097153,0.2557600212097153,186.29008267450274,1,5.0,1,1,4
84,8507392,2.078259,48.993127,273.70001220703097,15.8999996185303,15.4333330790202,0.0889600212097152,-0.0889600212097152,186.27395975292404,1,5.0,1,1,4
85,8507392,2.0779970000000003,48.993405,273.399993896484,15.5,16.299999872843433,0.02223997879028481,-0.02223997879028481,186.25759473746209,1,5.0,1,1,4
86,8507392,2.077754,48.993623,274.70001220703097,9.80000019073486,13.733333269755054,0.31691998939514177,-0.31691998939514177,186.24307570324012,1,5.0,1,1,4
222,8507392,2.077993,48.992349,246.100006103516,15.8999996185303,17.4666665395101,0.13899999999999987,-0.13899999999999987,186.26147704355458,1,5.0,1,1,7
223,8507392,2.078411,48.992367,245.100006103516,13.0,15.766666412353532,0.1612399787902848,-0.1612399787902848,186.2763223549732,1,5.0,1,1,7
224,8507392,2.0787720000000003,48.992383,244.699996948242,13.1000003814697,14.0,0.005560021209715328,0.005560021209715328,186.2883684710257,1,5.0,1,1,7
225,8507392,2.079144,48.9924,242.800003051758,10.1999998092651,12.100000063578264,0.16124003181457575,-0.16124003181457575,186.2987082758613,1,5.0,1,1,7
226,8507392,2.079375,48.992428,240.699996948242,6.099999904632571,9.80000003178912,0.22795999469756864,-0.22795999469756864,186.3091629185999,1,5.0,0,1,7
227,8507392,2.079537,48.992451,238.5,4.8000001907348615,7.033333301544178,0.07227998409271262,-0.07227998409271262,186.31538703716086,1,5.0,0,1,7
228,8507392,2.079725,48.992481,237.899993896484,5.400000095367429,5.433333396911621,0.03335999469757076,0.03335999469757076,186.3194619526364,1,5.0,0,1,7
229,8507392,2.079919,48.992496,237.5,7.199999809265139,5.800000031789143,0.10007998409271272,0.10007998409271272,186.32452916767244,1,5.0,0,1,7
230,8507392,2.080112,48.992523,237.899993896484,5.800000190734861,6.133333365122477,0.07783997879028352,-0.07783997879028352,186.3296932176766,1,5.0,0,1,7
231,8507392,2.080204,48.992464,238.300003051758,4.19999980926514,5.733333269755048,0.0889600212097165,-0.0889600212097165,186.33631509212432,1,5.0,0,1,7
232,8507392,2.080298,48.992378,238.899993896484,3.5999999046325697,4.53333330154419,0.033359994697570894,-0.033359994697570894,186.34122282004668,1,5.0,1,1,7
240,8507392,2.080485,48.992534,264.100006103516,5.800000190734861,3.5333333810170497,0.1779200159072874,0.1779200159072874,186.3504608061594,1,5.0,1,1,9
241,8507392,2.080351,48.992511,265.20001220703097,5.5,4.633333365122477,0.008340005302429131,-0.008340005302429131,186.34650289865863,1,10.0,0,1,9
242,8507392,2.0800970000000003,48.992489,266.899993896484,7.800000190734861,6.36666679382324,0.12788001060485826,0.12788001060485826,186.34311713015117,1,5.0,0,1,9
243,8507392,2.07976,48.99247,267.899993896484,11.3000001907349,8.200000127156589,0.19460000000000227,0.19460000000000227,186.3360740612857,1,5.0,0,1,9
244,8507392,2.079339,48.99241,269.0,9.80000019073486,9.633333524068206,0.08340000000000228,-0.08340000000000228,186.32728163869027,1,5.0,1,1,9
245,8507392,2.079037,48.992382,271.899993896484,7.199999809265139,9.433333396911634,0.14456002120971645,-0.14456002120971645,186.3157642925994,1,5.0,1,1,9
246,8507392,2.078823,48.992512,273.899993896484,12.5,9.833333333333332,0.2946800106048583,0.2946800106048583,186.30456007229736,1,5.0,1,1,9
247,8507392,2.078589,48.99273400000001,275.600006103516,14.8000001907349,11.500000000000009,0.12788001060486048,0.12788001060486048,186.29278784959183,1,5.0,1,1,9
3433,7312385,2.455994,48.849217,288.600006103516,4.40000009536743,3.1666667461395264,0.08339999999999999,0.08339999999999999,201.1557307400737,3,5.0,1,1,21
3435,7312385,2.455652,48.849204,268.70001220703097,5.3000001907348615,4.166666746139524,0.027800002651214628,0.027800002651214628,201.1626943099923,3,25.0,0,1,23
3436,7312385,2.455451,48.849069,268.399993896484,11.1999998092651,6.433333317438747,0.3280399787902813,0.3280399787902813,201.14681203065084,3,5.0,0,1,23
3437,7312385,2.455129,48.84879,267.79998779296903,18.1000003814697,11.533333460489885,0.3836400318145759,0.3836400318145759,201.1381621953268,3,5.0,0,1,23
3438,7312385,2.454552,48.848707,269.100006103516,20.1000003814697,16.4666668574015,0.1112,0.1112,201.14468490427737,3,5.0,1,1,23
3508,7312385,2.436937,48.844752,359.299987792969,3.9000000953674303,3.0333333810170497,0.0222400008837381,0.0222400008837381,200.72001410972692,3,15.0,0,0,25
3538,7312385,2.425532,48.846564,291.5,17.6000003814697,20.166666666666664,0.3002399787902846,-0.3002399787902846,200.3763528991725,3,5.0,1,1,27
3539,7312385,2.425125,48.846638,291.29998779296903,9.39999961853027,16.666666666666654,0.4559200424194324,-0.4559200424194324,200.3538461337788,3,5.0,1,1,27
3540,7312385,2.42489,48.846646,291.20001220703097,4.19999980926514,10.399999936421704,0.2891199893951413,-0.2891199893951413,200.33738829643028,3,5.0,1,1,27
3542,7312385,2.424583,48.846665,295.20001220703097,12.3999996185303,6.2999997933705725,0.5615599814414997,0.5615599814414997,200.33169189411228,3,5.0,1,1,29
3543,7312385,2.424194,48.846853,305.0,17.7000007629395,10.800000111262024,0.29468006362915145,0.29468006362915145,200.3285309229319,3,5.0,1,1,29
3544,7312385,2.423559,48.846681,306.20001220703097,20.6000003814697,16.900000254313163,0.16123997879027935,0.16123997879027935,200.29737305415347,3,5.0,1,1,29
3545,7312385,2.423013,48.846753,305.29998779296903,13.5,17.266667048136398,0.3947600212097155,-0.3947600212097155,200.29367185826717,3,5.0,1,1,29
3795,7312385,2.436334,48.844729,224.100006103516,4.0,3.6000000635782863,0.01111999933719636,0.01111999933719636,200.71591874731564,3,40.0,1,1,34
3796,7312385,2.43673,48.844837,256.0,4.099999904632569,3.4999999999999987,0.005559994697570847,0.005559994697570847,200.7154281415396,3,5.0,0,1,34
3797,7312385,2.436574,48.844848,274.899993896484,3.4000000953674303,3.833333333333333,0.004864998674392715,-0.004864998674392715,200.71977667217755,3,40.0,0,0,34
3844,7312385,2.451561,48.846642,338.79998779296903,3.70000004768372,6.000000079472862,0.3280400185585022,-0.3280400185585022,201.10846511748832,3,5.0,1,1,37
3845,7312385,2.451654,48.846774,341.600006103516,7.5,6.933333476384482,0.030182856764112163,0.030182856764112163,201.1068191484261,3,35.0,1,1,37
3976,7312385,2.455454,48.849125,377.100006103516,11.3999996185303,5.866666555404673,0.04397454328537,0.04397454328537,201.1400724598012,3,55.0,0,1,40
4049,7312385,2.436793,48.844894,322.20001220703097,3.4000000953674303,2.7666666507720934,0.06116000795364397,0.06116000795364397,200.7176217012468,3,5.0,0,0,42
4083,7312385,2.425218,48.84583,371.399993896484,12.5,17.033333460489928,0.2168399787902846,-0.2168399787902846,200.3745766122549,3,5.0,1,1,44
4084,7312385,2.424922,48.845859,370.899993896484,3.70000004768372,10.866666555404672,0.4892799973487853,-0.4892799973487853,200.3620146087402,3,5.0,1,1,44
4085,7312385,2.424293,48.845987,380.5,5.699999809265139,7.299999952316287,0.013899998342990863,0.013899998342990863,200.35688419550044,3,40.0,0,1,44
4086,7312385,2.424094,48.846037,382.700012207031,8.0,5.799999952316287,0.12788001060485826,0.12788001060485826,200.33207152359643,3,5.0,0,1,44
4087,7312385,2.423893,48.845996,385.799987792969,5.0,6.233333269755048,0.1668,-0.1668,200.3211853699533,3,5.0,1,1,44
4088,7312385,2.423664,48.846003,383.700012207031,11.1999998092651,8.066666603088366,0.3447199893951396,0.3447199893951396,200.318465667573,3,5.0,1,1,44
4150,7312385,2.4366220000000003,48.844664,394.600006103516,18.7999992370605,23.033332824707003,0.3892000000000001,-0.3892000000000001,200.69717868517898,3,5.0,0,1,47
4151,7312385,2.437055,48.844683,382.700012207031,6.800000190734861,17.133332888285285,0.6671999469757056,-0.6671999469757056,200.72151364930585,3,5.0,0,1,47
4188,7312385,2.452246,48.847403,312.100006103516,5.3000001907348615,8.200000127156589,0.10193333333333406,-0.10193333333333406,201.10187802919503,3,15.0,1,1,50
4189,7312385,2.452265,48.847566,312.20001220703097,9.5,8.53333346048992,0.038919998232523616,0.038919998232523616,201.10819731136016,3,30.0,1,1,50
4190,7312385,2.452653,48.847662,319.20001220703097,16.3999996185303,10.399999936421716,0.3836399787902847,0.3836399787902847,201.1015409225012,3,5.0,1,1,50
4191,7312385,2.453131,48.84786500000001,325.399993896484,18.2999992370605,14.733332951863598,0.10563997879027927,0.10563997879027927,201.11499265675062,3,5.0,1,1,50
4192,7312385,2.453639,48.848053,334.20001220703097,18.1000003814697,17.599999745686837,0.01111993637084847,-0.01111993637084847,201.12286858135562,3,5.0,1,1,50
5813,8519171,2.439841,48.87187,571.0,3.79999995231628,6.29999995231627,0.02594666401545202,0.02594666401545202,200.11043922806653,3,15.0,0,0,67
5814,8519171,2.439918,48.871817,565.5,3.0999999046325697,3.099999984105427,0.03892000265121432,-0.03892000265121432,200.10885158150953,3,5.0,0,0,67
5815,8519171,2.44005,48.87182,564.4000244140619,3.5,3.4666666189829503,0.02224000530242913,0.02224000530242913,200.11419586006372,3,5.0,1,1,67
5816,8519171,2.440139,48.871821,561.5,3.79999995231628,3.4666666189829503,0.01667999734878518,0.01667999734878518,200.11788380398136,3,5.0,1,1,67
5817,8519171,2.440237,48.871825,558.0999755859381,4.30000019073486,3.8666667143503797,0.027800013256073043,0.027800013256073043,200.12053266726585,3,5.0,0,1,67
5820,8519171,2.44058,48.87184,545.5,3.0999999046325697,2.7333332697550468,0.05559999999999998,0.05559999999999998,200.1291163844137,3,5.0,0,0,69
5931,8519171,2.426361,48.872266,470.399993896484,9.80000019073486,10.300000349680595,0.3280400053024292,0.3280400053024292,199.71327669157267,1,5.0,1,1,73
5932,8519171,2.425922,48.872247,475.5,15.1999998092651,9.633333365122462,0.3002399787902813,0.3002399787902813,199.70884708483948,1,5.0,1,1,73
5933,8519171,2.4255,48.872295,478.899993896484,12.6999998092651,12.566666603088352,0.13899999999999996,-0.13899999999999996,199.6985995161177,1,5.0,1,1,73
5934,8519171,2.425136,48.872339,482.0,8.10000038146973,11.999999999999973,0.2557599681854225,-0.2557599681854225,199.68500329971917,1,5.0,1,1,73
5936,8519171,2.4249,48.872351,485.399993896484,3.29999995231628,4.800000111262003,0.0033359994697570363,0.0033359994697570363,199.66638685583507,1,25.0,1,1,75
6414,8519171,2.436403,48.858629,361.200012207031,7.0,5.433333317438764,0.05337599946975704,0.05337599946975704,200.3472378519629,1,25.0,1,1,80
6415,8519171,2.436314,48.8584,361.799987792969,8.5,5.900000015894573,0.08340000000000006,0.08340000000000006,200.34365070885625,1,5.0,1,1,80
6416,8519171,2.436245,48.858391,357.399993896484,4.19999980926514,6.56666660308838,0.2390800106048583,-0.2390800106048583,200.35511483134587,1,5.0,0,1,80
6417,8519171,2.43613,48.858432,355.100006103516,4.40000009536743,5.699999968210856,0.011120015907287327,0.011120015907287327,200.35519699744668,1,5.0,0,1,80
6453,8519171,2.435174,48.858298,417.600006103516,3.5999999046325697,2.63333328564962,0.0417,0.0417,200.31792195902904,1,10.0,1,1,83
6454,8519171,2.4353860000000003,48.858356,407.299987792969,3.9000000953674303,3.1999999682108564,0.016680010604858218,0.016680010604858218,200.3272279756494,1,5.0,1,1,83
6455,8519171,2.435523,48.858377,409.399993896484,3.5999999046325697,3.699999968210856,0.016680010604858218,-0.016680010604858218,200.330500246773,1,5.0,1,1,83
6456,8519171,2.435646,48.858338,391.700012207031,3.5999999046325697,3.699999968210856,0.0,0.0,200.3317097701564,1,5.0,1,1,83
6458,8519171,2.435849,48.858263,380.600006103516,3.4000000953674303,3.2333333492279066,0.03892000265121432,0.03892000265121432,200.3399127779884,1,5.0,0,0,85
6459,8519171,2.43595,48.858255,376.299987792969,3.20000004768372,3.10000006357829,0.011120002651214312,-0.011120002651214312,200.34523583953342,1,5.0,0,0,85
6460,8519171,2.436029,48.858236,380.200012207031,3.20000004768372,3.2666667302449572,0.0,0.0,200.3479589655775,1,5.0,0,0,85
7326,8519171,2.441552,48.862326,360.100006103516,3.5,5.3666666348775225,0.17791998939514175,-0.17791998939514175,200.412946193748,3,5.0,1,1,97
7327,8519171,2.441566,48.862548,370.399993896484,7.5,5.899999936421713,0.02471111111111111,0.02471111111111111,200.41359822202628,3,45.0,1,1,97
7328,8519171,2.441463,48.862635,373.399993896484,4.59999990463257,5.199999968210856,0.16124000530242907,-0.16124000530242907,200.4034755031123,3,5.0,1,1,97
7386,8519171,2.439844,48.87109,506.799987792969,11.8999996185303,12.799999872843433,0.0,0.0,200.1482759906327,3,5.0,1,1,100
7387,8519171,2.439751,48.871288,507.5,10.8000001907349,11.5333331425985,0.06115996818542424,-0.06115996818542424,200.13687210077703,3,5.0,1,1,100
7388,8519171,2.439777,48.871516,516.4000244140619,8.10000038146973,10.266666730244976,0.15011998939514345,-0.15011998939514345,200.1300114485944,3,5.0,1,1,100
7389,8519171,2.439818,48.871732,527.5,11.3000001907349,10.066666920979845,0.0593066631317145,0.0593066631317145,200.12451170639812,3,15.0,0,1,100
7390,8519171,2.439903,48.871948,525.700012207031,5.400000095367429,8.266666889190686,0.32804000530243144,-0.32804000530243144,200.12013352587917,3,5.0,0,1,100
7391,8519171,2.439948,48.87194,515.4000244140619,3.4000000953674303,6.700000127156588,0.03706666666666665,-0.03706666666666665,200.11005280441032,3,15.0,0,0,100
7392,8519171,2.440042,48.871911,516.200012207031,3.0999999046325697,3.9666666984558088,0.016680010604858263,-0.016680010604858263,200.11090721829802,3,5.0,0,0,100
7393,8519171,2.440146,48.871909,516.4000244140619,3.4000000953674303,3.300000031789143,0.016680010604858263,0.016680010604858263,200.1152208793401,3,5.0,0,0,100
8013,8519171,2.4433700000000003,48.865605,375.200012207031,13.6999998092651,10.266666491826374,0.0364874991714953,0.0364874991714953,200.35996193791303,1,80.0,0,1,107
8014,8519171,2.443367,48.865286,373.299987792969,14.1999998092651,10.366666555404636,0.027800000000000047,0.027800000000000047,200.3629148493153,1,5.0,0,1,107
8015,8519171,2.443114,48.864968,373.100006103516,18.7999992370605,15.5666662851969,0.25575996818542424,0.25575996818542424,200.37102909462715,1,5.0,0,1,107
8016,8519171,2.442796,48.864662,374.700012207031,14.6999998092651,15.899999618530233,0.22795996818542416,-0.22795996818542416,200.372266995803,1,5.0,1,1,107
8017,8519171,2.442645,48.864507,376.700012207031,3.20000004768372,12.23333303133644,0.6393999867439248,-0.6393999867439248,200.3761551951975,1,5.0,0,0,107
8018,8519171,2.442504,48.864348,376.5,7.0,8.299999952316272,0.0704266657829284,0.0704266657829284,200.37562588205287,1,15.0,0,1,107
8019,8519171,2.442325,48.864162,379.899993896484,9.0,6.400000015894573,0.1112,0.1112,200.3746869116417,1,5.0,0,1,107
8021,8519171,2.442114,48.864104,381.5,4.59999990463257,5.233333269755047,0.02316666666666667,0.02316666666666667,200.3776668902658,1,30.0,0,1,109
8022,8519171,2.44198,48.864021,379.899993896484,6.599999904632571,4.433333237965903,0.11120000000000003,0.11120000000000003,200.37325963494945,1,5.0,0,1,109
8023,8519171,2.441653,48.864062,372.299987792969,11.6000003814697,7.60000006357828,0.2780000265121444,0.2780000265121444,200.37583964875833,1,5.0,1,1,109
8024,8519171,2.441285,48.864218,370.799987792969,15.5,11.233333428700757,0.2168399787902847,0.2168399787902847,200.3693072172545,1,5.0,0,1,109
8025,8519171,2.440873,48.86436,369.299987792969,12.6999998092651,13.266666730244932,0.15568001060486045,-0.15568001060486045,200.3541273078597,1,5.0,1,1,109
8026,8519171,2.440513,48.86447,370.700012207031,11.1999998092651,13.133333206176731,0.08339999999999996,-0.08339999999999996,200.33741499903093,1,5.0,1,1,109
8027,8519171,2.440207,48.864578,371.100006103516,13.1999998092651,12.366666475931765,0.1112,0.1112,200.32407478483262,1,5.0,0,1,109
8028,8519171,2.4398880000000003,48.864735,369.799987792969,11.3999996185303,11.933333079020164,0.10008001060485486,-0.10008001060485486,200.31410363685632,1,5.0,0,1,109
8029,8519171,2.439706,48.86485,372.799987792969,4.0,9.533333142598464,0.4114399787902848,-0.4114399787902848,200.29936298841412,1,5.0,0,0,109
8980,6422020,2.256311,48.937983,279.70001220703097,3.5999999046325697,2.966666618982953,0.0834,0.0834,193.03696369584517,1,5.0,1,1,137
8981,6422020,2.256327,48.938078,272.29998779296903,3.70000004768372,3.1333332856496203,0.005560007953643932,0.005560007953643932,193.03996753628155,1,5.0,1,1,137
8982,6422020,2.256375,48.938156,268.20001220703097,3.20000004768372,3.5000000000000027,0.0278,-0.0278,193.03795802239915,1,5.0,0,0,137
8983,6422020,2.25643,48.938063,261.0,6.900000095367429,4.600000063578289,0.04114400053024285,0.04114400053024285,193.0375165701664,1,25.0,1,1,137
8984,6422020,2.25655,48.937929,264.899993896484,4.30000019073486,4.800000111262002,0.14455999469757086,-0.14455999469757086,193.0416253320293,1,5.0,0,1,137
8985,6422020,2.256603,48.937869,257.899993896484,4.099999904632569,5.100000063578285,0.011120015907287372,-0.011120015907287372,193.04859682677383,1,5.0,0,1,137
8986,6422020,2.256708,48.937742,252.199996948242,7.800000190734861,5.400000095367429,0.2057200159072874,0.2057200159072874,193.05180585997584,1,5.0,1,1,137
8987,6422020,2.256876,48.937527,245.699996948242,11.6000003814697,7.833333492279043,0.21128001060485707,0.21128001060485707,193.0583228456917,1,5.0,1,1,137
9262,6422020,2.276128,48.931956,193.800003051758,3.4000000953674303,11.566666444142676,0.5003999734878557,-0.5003999734878557,193.77959989482918,1,5.0,0,0,140
9323,6422020,2.25643,48.938057,278.29998779296903,3.4000000953674303,4.933333396911619,0.01314181769977917,-0.01314181769977917,193.0430309322811,1,55.0,1,1,144
9326,6422020,2.25645,48.937905,279.70001220703097,3.20000004768372,2.7333333492279057,0.05004000530242967,0.05004000530242967,193.04410112518508,1,5.0,0,0,146
9519,6422020,2.256105,48.93852,230.600006103516,8.0,4.666666666666666,0.10934666843414304,0.10934666843414304,193.0144332573024,1,15.0,1,1,152
9520,6422020,2.256228,48.938287,225.100006103516,15.8999996185303,8.666666507720956,0.4392399787902848,0.4392399787902848,193.02017109287274,1,5.0,1,1,152
9521,6422020,2.256513,48.938053,220.899993896484,11.3999996185303,11.766666412353532,0.2502000000000001,-0.2502000000000001,193.0299101907161,1,5.0,0,1,152
9522,6422020,2.256673,48.937892,215.800003051758,6.199999809265139,11.166666348775246,0.289119989395143,-0.289119989395143,193.04435980398048,1,5.0,0,1,152
9523,6422020,2.256832,48.93771,204.899993896484,14.5,10.699999809265146,0.4614800106048584,0.4614800106048584,193.05331913868858,1,5.0,1,1,152
9524,6422020,2.257136,48.93748,194.600006103516,15.1000003814697,11.933333396911609,0.03336002120971528,0.03336002120971528,193.06282559611827,1,5.0,1,1,152
9525,6422020,2.257161,48.937243,184.600006103516,10.3999996185303,13.333333333333332,0.26132004241943063,-0.26132004241943063,193.07781300043015,1,5.0,1,1,152
9620,6422020,2.2767,48.930958,292.100006103516,3.9000000953674303,11.633333365122475,0.028197142478397923,-0.028197142478397923,193.83042714711326,1,70.0,1,1,154
9621,6422020,2.276281,48.930846,284.899993896484,18.1000003814697,11.00000015894571,0.7895200159072864,0.7895200159072864,193.8237024697096,1,5.0,1,1,154
9622,6422020,2.275682,48.930796,280.399993896484,16.5,12.833333492279044,0.08896002120971537,-0.08896002120971537,193.81442126828887,1,5.0,0,1,154
9623,6422020,2.275486,48.930902,279.899993896484,8.39999961853027,14.333333333333325,0.4503600212097171,-0.4503600212097171,193.7983643545225,1,5.0,1,1,154
9624,6422020,2.2756220000000003,48.930988,282.0,6.0,10.299999872843422,0.13343997879028305,-0.13343997879028305,193.78980014059584,1,5.0,0,1,154
9625,6422020,2.275735,48.93101,283.5,3.29999995231628,5.89999985694885,0.07506000132560743,-0.07506000132560743,193.79145260767552,1,10.0,0,0,154
10821,6422020,2.275737,48.931038,248.600006103516,4.19999980926514,6.06666660308838,0.0500400053024291,-0.0500400053024291,193.79320988661186,1,15.0,0,1,161
10823,6422020,2.275767,48.931181,246.699996948242,5.0,3.9999999205271397,0.12232000265121486,0.12232000265121486,193.7929851314646,1,5.0,0,1,163
10824,6422020,2.275816,48.931245,246.5,3.20000004768372,3.6666666666666665,0.1000799973487852,-0.1000799973487852,193.7907169913091,1,5.0,0,0,163
11010,6422020,2.276389,48.932294,271.600006103516,10.6000003814697,5.233333508173617,0.4670400185585005,0.4670400185585005,193.77285330981832,1,5.0,1,1,169
11011,6422020,2.276827,48.93235900000001,278.0,19.3999996185303,10.733333349227907,0.4892799575805693,0.4892799575805693,193.7798474407914,1,5.0,1,1,169
11012,6422020,2.277567,48.932509,282.899993896484,25.7999992370605,18.59999974568683,0.3558399787902793,0.3558399787902793,193.79112130821957,1,5.0,0,1,169
11453,6422020,2.349481,48.939048,334.0,9.5,10.3999999364217,0.12231998939513958,-0.12231998939513958,195.76490144162133,1,5.0,1,1,174
11454,6422020,2.349276,48.939072,322.0,3.9000000953674303,8.366666634877511,0.3113599946975709,-0.3113599946975709,195.75306445827232,1,5.0,1,1,174
11455,6422020,2.349022,48.939051,297.79998779296903,3.29999995231628,5.5666666825612365,0.03336000795364393,-0.03336000795364393,195.74620282936192,1,5.0,1,1,174
12198,6422020,2.276017,48.932222,244.5,9.69999980926514,18.39999993642171,0.5949199893951429,-0.5949199893951429,193.77655523059278,1,5.0,0,1,184
12199,6422020,2.275961,48.932022,244.899993896484,5.800000190734861,11.9666665395101,0.2168399787902836,-0.2168399787902836,193.77047272048958,1,5.0,0,1,184
12200,6422020,2.276031,48.931958,246.300003051758,3.29999995231628,6.266666650772092,0.13900001325607308,-0.13900001325607308,193.77423098089662,1,5.0,0,0,184
12202,6422020,2.276209,48.931979,252.100006103516,4.099999904632569,3.1999999682108564,0.10563999204635602,0.10563999204635602,193.7823043460621,1,5.0,0,1,186
12203,6422020,2.276197,48.931936,256.100006103516,4.0,3.4333333174387626,0.0027799973487854235,-0.0027799973487854235,193.78266872138641,1,10.0,0,0,186
12204,6422020,2.276177,48.93184,258.70001220703097,4.0,4.0333333015441895,0.0,0.0,193.78337226759646,1,5.0,0,0,186
12406,6422020,2.355657,48.939714,255.0,6.099999904632571,8.900000095367426,0.10564000530242908,-0.10564000530242908,195.9143904568317,1,5.0,1,1,190
12407,6422020,2.355872,48.939706,253.800003051758,6.5,6.866666634877522,0.022240005302429068,0.022240005302429068,195.91739285604785,1,5.0,1,1,190
12408,6422020,2.356018,48.939713,253.699996948242,3.9000000953674303,5.5,0.14455999469757091,-0.14455999469757091,195.92399619527112,1,5.0,1,1,190
13002,6422020,2.264523,48.9244,324.399993896484,13.0,6.199999968210856,0.14456000132560728,0.14456000132560728,193.64738206892966,3,20.0,1,1,198
13003,6422020,2.264,48.924292,323.29998779296903,13.8000001907349,9.800000031789157,0.04448001060486044,0.04448001060486044,193.6381565902451,3,5.0,1,1,198
13005,6422020,2.26357,48.92426500000001,315.79998779296903,4.19999980926514,6.933333317438773,0.03891999602317831,0.03891999602317831,193.61840501968484,3,10.0,1,1,200
13006,6422020,2.263382,48.924269,317.0,3.0999999046325697,3.3666665554046635,0.06115999469757093,-0.06115999469757093,193.6139629342415,3,5.0,1,1,200
13007,6422020,2.26331,48.924275,321.79998779296903,3.9000000953674303,3.733333269755047,0.04448001060485825,0.04448001060485825,193.60834646354766,3,5.0,1,1,200
13008,6422020,2.263216,48.924232,328.79998779296903,3.0999999046325697,3.3666666348775234,0.04448001060485825,-0.04448001060485825,193.60598505099162,3,5.0,1,1,200
13009,6422020,2.263084,48.924182,333.29998779296903,4.0,3.6666666666666665,0.050040005302429136,0.050040005302429136,193.6043440859433,3,5.0,1,1,200
13511,6422020,2.224766,48.91741500000001,447.0,3.5999999046325697,2.7999999523162864,0.0834,0.0834,192.65636735672214,3,5.0,1,1,205
13668,6422020,2.278331,48.928721,239.100006103516,12.6000003814697,7.933333396911611,0.3391600212097153,0.3391600212097153,193.92561377246227,3,5.0,1,1,208
13669,6422020,2.278891,48.92895,256.399993896484,20.7000007629395,13.266667048136402,0.450360021209721,0.450360021209721,193.9307736035746,3,5.0,1,1,208
13670,6422020,2.279554,48.929186,272.29998779296903,23.7999992370605,19.0333334604899,0.17235991516112764,0.17235991516112764,193.94123572306182,3,5.0,1,1,208
13671,6422020,2.280196,48.929386,278.70001220703097,20.7999992370605,21.7666664123535,0.16680000000000011,-0.16680000000000011,193.95445685322238,3,5.0,1,1,208
13672,6422020,2.280777,48.929578,275.100006103516,15.8999996185303,20.166666030883764,0.27243997879027904,-0.27243997879027904,193.96806133423527,3,5.0,1,1,208
13673,6422020,2.281098,48.929722,278.20001220703097,9.89999961853027,15.533332824707019,0.3336000000000018,-0.3336000000000018,193.98000472934564,3,5.0,1,1,208
15395,6422020,2.276199,48.931818,281.100006103516,3.0999999046325697,3.0,0.0018533315658569567,0.0018533315658569567,193.78425039100398,1,15.0,0,0,215
15396,6422020,2.2760290000000003,48.931686,280.600006103516,11.5,5.8666666348775225,0.2335200026512146,0.2335200026512146,193.78646944252728,1,10.0,1,1,215
15397,6422020,2.275962,48.931596,279.79998779296903,6.300000190734861,6.966666698455808,0.2891199893951417,-0.2891199893951417,193.7849850696973,1,5.0,0,1,215
18183,6748163,2.205059,48.898373,219.100006103516,42.0,37.09999974568683,0.30580000000000035,0.30580000000000035,192.60830042748975,4,5.0,1,1,250
18184,6748163,2.203789,48.897939,215.800003051758,46.9000015258789,41.8000005086263,0.2724400848388665,0.2724400848388665,192.58590793345212,4,5.0,1,1,250
18185,6748163,2.202427,48.897506,211.0,49.9000015258789,46.26666768391928,0.16680000000000028,0.16680000000000028,192.56041406683838,4,5.0,1,1,250
18186,6748163,2.2010970000000003,48.897042,208.100006103516,48.9000015258789,48.56666819254556,0.055600000000000094,-0.055600000000000094,192.5321161062899,4,5.0,1,1,250
18187,6748163,2.199732,48.896632,203.699996948242,48.5,49.100001017252595,0.02224008483886699,-0.02224008483886699,192.5058511798368,4,5.0,1,1,250
18188,6748163,2.198451,48.896233,199.5,43.9000015258789,47.100001017252595,0.2557599151611331,-0.2557599151611331,192.47699932116632,4,5.0,1,1,250
18189,6748163,2.19736,48.895925,192.5,34.5,42.3000005086263,0.5226400848388668,-0.5226400848388668,192.45055849773644,4,5.0,1,1,250
18190,6748163,2.196578,48.895595,187.899993896484,27.399999618530305,35.2666670481364,0.3947600212097152,-0.3947600212097152,192.42688563432705,4,5.0,0,1,250
18191,6748163,2.1960040000000003,48.895347,184.199996948242,19.7000007629395,27.200000127156606,0.4281199363708488,-0.4281199363708488,192.41313438944957,4,5.0,0,1,250
18192,6748163,2.19562,48.895188,180.600006103516,11.3000001907349,19.466666857401567,0.4670400318145757,-0.4670400318145757,192.40328550773654,4,5.0,1,1,250
